player_id,player_name,player_nickname,country_name
900938410,"NUEZ GARCIA, SANTIAGO",,
745358,"BUITRAGO JAMAICA, DYLAN JEFFREY",,
23453586,"DE LA CALZADA RAMOS, ANGEL",,
901492260,"MEDINA SUAREZ, SANTIAGO ALEXANDER",,
25668941,"MESA MARTIN, MARCO ANTONIO",,
21823679,"PAEZ ROSA, ALVARO",,
719658,"MARTIN GONZALEZ, MATEO",,
747000,"MARTEL SUAREZ, BRAYAN",,
728016,"RODRIGUEZ GONZALEZ, ALEJANDRO",,
755824,"MAYER, OLIVER LOUIE",,
730959,"SIVERIO DAVILA, JOAQUIN",,
23453588,"RODRIGUEZ CHACARTEGUI, FELIPE",,
888365,"MARTIN RODRIGO, DIEGO",,
1853148473,"ORDOÑEZ JIMENEZ, CHRISTIAN",,
24083716,"HERRERO GARCIA, ARIEL",,
900188075,"VELA RESINA, IVAN",,
23328635,"RAMÍREZ GUEVARA, CARLOS ESTEBAN",,
23328408,"BARRIOS PEREZ, DIEGO",,
23328643,"DEL VALLE ORTEGON, BENITO",,
23001091,"BENITES OLDRA, MAXIMILIANO GASTON",,
4726303,"SÁNCHEZ MANTECÓN, MIGUEL ÁNGEL",,
1375634,"Dura I Soler, Jaume",,
27158108,"ANDRADA GOMEZ, FERNANDO",,
485253,"VEGAS ARAGON, SALVADOR",,
23386622,"MUÑOZ CABOT, MARC",,
960524,"POZO BLANCO, JESUS",,
23323319,"AGUADO GARCÍA, LUIS",,
602488,"ALVAREZ MONTERO, RAFAEL",,
1044055,"SANTOS BONILLA, ANTONIO JESUS",,
24411121,"HIDALGO DIAZ, RAFAEL",,
698519,"LLABRES ALEMANY, MIQUEL",,
1046372,"ORTIZ COGOLLOR, RAFAEL",,
489862,"PEREZ TRUJILLO, MARCOS LUIS",,
449519,"MONTENEGRO FIDALGO, TOMAS ARIEL",,
1716420,"VAZQUEZ LOPEZ, LEOPOLDO",,
4631962,"CAPILLA JAEN, RAFAEL",,
23555924,"MORALES MONTAÑO, ANTONIO",,
903312,"FONTANET PAREDES, JOEL",,
24419392,"LLAMAS SAEZ, CARLOS",,
488499,"FRANCO SANTANA, FRANCISCO JAVIER",,
22442641,"ZURITA RODRIGUEZ, ABIAN JESUS",,
25652244,"AFUECHETA AFUECHETA, KEVIN MMADUABCHI",,
719184,"PETERMAN MORAL, MARC",,
24600976,"SANCHEZ ROMERO, LUCAS",,
1659752152,"BALLESTER GALAN, HUGO",,
1887579570,"GARCIA BUJALDON, SERGI",,
1581842880,"LUJAN MARI, SATURNINO",,
1736841860,"RIQUELME HERNANDEZ, GABRIEL",,
1526319355,"NDIAYE MBENGUE, MANSOUR",,
24250917,"DIAZ RODRIGUEZ, HUGO",,
699687,"LOPEZ FONTIRROIG, DANIEL",,
1710808834,"VARZARU VARZARU, RAUL ESTEPHANO",,
901772213,"GARCIA MIQUEL, MATEO",,
901554371,"LUIS HERRERA, LUCAS",,
25748120,"GAYANGOS VALIDO, PABLO",,
1007392,"LORDÁN ARANDA, RAUL",,
1383779,"GURENDAL, ALEXANDER FIGUEIREDO",,
697639,"BAUZA SOSA, XAVIER",,
657661,"ARA SAUCO, JAIME",,
747873,"CRUZ SUAREZ, JORGE",,
596048,"RODRIGUEZ LOPEZ, ADRIAN",,
23453585,"GUTIERREZ MONTILLA, ISMAEL",,
2022442,"ANADON ESCARTIN, DARIO",,
23328407,"SOARES MANOEL BRANDAO, JOAO PAULO",,
23328409,"FUENTES GOMEZ, ALBERTO",,
23344340,"ASIRÓN PRIETO, JUAN",,
21686964,"LOPEZ SORIA, JESUS",,
468343,"FERNANDEZ TALAVERON, DIEGO",,
24424059,"GOVEA MERLÍN, DAVID AIMAR",,
489102,"MARTÍNEZ CORTÉS, JULIO",,
23538792,"CIRNE MARQUES, TOMAS ALEXANDRE",,
486344,"AGUILAR ALCALDE, CARLOS",,
23323317,"LOPEZ HERNANDEZ, VICTOR",,
1374015,"ACKERMANN FABRE, FACUNDO",,
1397282,"MONTOYA HURTADO, FERNANDO",,
1308026,"Martinez Baños, Ignacio",,
23609613,"LARA JIMENEZ, FRANCISCO",,
4636739,"RUIZ DEL AMO, JOSE MIGUEL",,
23328414,"HERNANDEZ BLAZQUEZ, ANGEL",,
1201607,"PAREDES RIVERA, YAGO",,
702863,"FRIAS MOLLEDA, EDUARDO",,
1712434,"GARCÍA MONTERO, ISRAEL",,
23328404,"HARPER, JACK",,
23323318,"CARAMELO CARRASCO, ALEX",,
23383546,"MECA FERNANDEZ, VICENTE",,
864589,"FARRÉ MIRÓ, LANDRY CÉPHAS",,
23386621,"PASCUAL ALBONS, JAUME",,
1308043,"RAMIREZ ROMERO, JAVIER",,
23939570,"JAITEH, OMAR",,
23352457,"AGULLO SANCHEZ, VICENTE",,
487713,"DIAZ SANCHEZ, ANTONIO LUIS",,
23477681,"SALCEDO SANCHEZ, JOSE ANTONIO",,
23344342,"OPERE SIRVENT, MIGUEL ANTONIO",,
24279103,"TEO JAMES, MICHEL",,
4537881,"GAZQUEZ LLANES, JOAN",,
23344336,"BURGOS LOPEZ, IKER",,
1510713,"URCELAY GARCÍA, URTZI",,
23655325,"TERRANOVA MONTOYA, JOHAN ALEXANDER",,
23939518,"AQUINO PINTOS, DANIEL",,
1222126,"ROMERA RAMON, MIGUEL ANGEL",,
1532562,"MARTÍN PELAZ, HUGO",,
23323201,"GIL MUÑOZ, DAVID",,
23939569,"HERNAIZ PERERA, ALVARO",,
24154322,"GABARRE BALLARIN, ANTONIO",,
23303666,"MORILLO GOMEZ, VICTOR MANUEL",,
23288607,"SILVA KHARMICH, ÍKER",,
23662235,"PIERA BORDES, JOAN",,
491519,"ROMERO RUGER, DANIEL",,
23322965,"CARRASCO NAVARRO, ALEJANDRO JESUS",,
23301153,"GARCIA FIGUERA, MARC",,
698668,"VILLAR VALVERDE, JAUME",,
23666484,"GILBERT HERRERA, CARLOS",,
1412529,"JIMENEZ LOPEZ, DIEGO",,
23666489,"BUSI, LORENZO",,
23477635,"LOPEZ PEREZ, ANGEL",,
630968,"SANCHEZ GARCIA, JAVIER",,
1307930,"CANO SANCHEZ, ISRAEL",,
23631376,"FRANCISCO SALAS, LLUIS",,
4663226,"HERNÁNDEZ LUIS, PABLO ISRAEL",,
23344338,"EGEA GARCIA, CRISTOBAL",,
520116,"SOCORRO PULIDO, JEREMY",,
469433,"PLA BELMONTE, EDUARDO",,
504931,"ALMEIDA MANGAS, JUAN",,
23344341,"FERNANDEZ GARCIA, NICOLAS",,
23939566,"SOTO MALDONADO, ALBERTO",,
23862339,"BAYOUD MOHAMED, TAUFEK",,
900184851,"CASADEVALL SANCHEZ, MARÇAL",,
4774942,"ROMERA ALBACETE, JOSE MANUEL",,
23358054,"FERNANDES VICENTE ALBERTO, MARTIM",,
23388598,"FERNÁNDEZ REY, HÉCTOR MARCO",,
23381565,"FERNANDEZ MARIN, JUAN CARLOS",,
1390776,"BUENO BOIL, ALEJANDRO",,
1536827,"PONTONES GONZÁLEZ, JUAN CARLOS",,
23939530,"BRAVO ALCANTARA, JUAN MANUEL",,
24073558,"MIZZIAN SALMI, MOHAMED",,
1370783,"VILA LLOBELL, XENTE",,
545136,"EVORA PONCE, PABLO",,
24147451,"TORRES PEREZ, ALEJANDRO",,
710736,"GARCIA LLOMPART, RAFEL",,
866637,"CAHÍS RUSCADA, ALEIX",,
2421232,"ARANDA MUSCALU, MARIO",,
712695,"GENOVES HERRERAS, MARIO",,
23939567,"GONZALEZ GOMEZ, ANTONIO MANUEL",,
23376308,"NAVARRO PUJOL, ANTONI",,
4701961,"GARCÍA PENA, FRANCISCO",,
23404502,"BOLADO MARIGOMEZ, PABLO",,
23666485,"MONTALBAN RIBAS, ADRIAN",,
23323202,"LARIO MARTINEZ, JERONIMO MANUEL",,
1663714665,"CAPEL CASTELLAR, HIGINIO",,
23323178,"MASCARO KAPILEVICH, LEONARDO",,
23322967,"BONAQUE ACEVEDO, MANUEL",,
24428228,"RAMIREZ SUAREZ, JOSE CARLOS",,
33168351,"INJAI GOMES, PEDRO",,
1389363,"GONZALEZ ROMERO, ADRIAN",,
23477629,"MANZANO CORTÉS, KEVIN",,
535841,"ARBOL CORDOBA, FRANCISCO PEDRO",,
23309762,"MARTÍNEZ BAAMONDE, FERNANDO",,
23332204,"GARCIA OROPESA, PABLO",,
1307716,"MARTINEZ NICOLAS, ALVARO",,
24172357,"RUIZ GUILLEN, JUAN ANTONIO",,
484145,"ROJAS REGAÑA, RAUL",,
1307600,"FERNANDEZ MONTEVERDE, SERGIO",,
24172343,"ERIMUYA, SATURDAY KEIGO",,
1308328,"MARTINEZ PEÑALVER, ALEJANDRO",,
24172341,"ESCOBAR HERNANDEZ, JAIME",,
741666,"MORENO BONILLA, ROBERTO",,
33105928,"CABEZAS CHOUNAVELLE, FRANCISCO JAVIER",,
24076364,"ZOM A ZOM, LUDOVIC BIENVENU",,
595457,"RUIZ CUENCA, JORGE",,
1263446,"DE ORO LORENZO, JACOBO",,
553483,"RECIO GUTIERREZ, ANGEL",,
23332210,"MORILLAS GIMENEZ, JAIME",,
22875589,"ARBOLEDA RIASCOS, ANDERSON",,
23400199,"BADIOLA ARRIZABALAGA, IBON",,
21825280,"GALIANO LUNA, HECTOR",,
23331839,"ALVAREZ MARTI, JOSE",,
900176542,"INGLES NAVARRO, TOMAS",,
4636468,"BURGOS BARRIONUEVO, FRANCISCO",,
862376,"PLANA PUJOL, NIL",,
23332209,"RABANILLO RODRIGUEZ, JAVIER",,
1048480,"MAULEON RAMO, JUAN",,
524581,"PAVON AMPARO, ALEJANDRO",,
484541,"GARRIDO HIERRO, RAFAEL",,
23938486,"DEL ALAMO CASTELLANO, JESUS",,
5640187,"PERRY, LENNYX INOI",,
492824,"Lozano Folgoso, Oscar",,
24015700,"LOPEZ TORRES, MANUEL",,
23331948,"CABALLERO RAMIREZ, ANTONIO JESUS",,
484627,"PAZ GODINO, ADRIAN",,
492825,"Martos Serrano, Mario",,
1272743,"SERRANO CORTES, DAVID",,
24458312,"RUANE, CONNOR JAMES",,
24435851,"MORENO PALOMINO, FRANCISCO MANUEL",,
504520,"SANCHEZ GIL, RUBEN",,
452328,"FERNANDEZ MARTIN, JUAN FRANCISCO",,
489222,"SANTAELLA LARA, MIGUEL ANGEL",,
489033,"SARRIA GUILLEN, CRISTIAN",,
944542,"Coma Pujol, Lluc",,
24172349,"LILLO CATALA, FROMSA MATEO",,
920290,"ALVAREZ MIQUEL, POL",,
482666,"MATEO CLEMENTE, ANGEL",,
609209,"SALGUERO LOBATO, ISMAEL",,
33135084,"BERNABEU GAMBÍN, RAÚL",,
470564,"CHAMORRO FLORENTIN, ALEXIS FABIAN",,
939569,"RIVERA LOPEZ, POL",,
23332208,"BERNARDO RUIZ, ALBERTO",,
546801,"JIMÉNEZ RODRÍGUEZ, OSCAR",,
637522,"BEAMONTE GONZALEZ, ADRIAN",,
481135,"VIZCAINO GONZALEZ, JOSE IGNACIO",,
452286,"FERNANDEZ FUENTES, PEDRO",,
489032,"ROSA MARQUEZ, MARCOS",,
21791012,"LAKHYAR, HOUSSAM",,
1714365910,"CHINDRIS CIOTOROSCHE, ROBERT ANDREI",,
23332206,"RIVERA BARROSO, SERGIO",,
23402854,"OTU, JOSEPH OTUNENCHE",,
1170264,"HERNANDEZ MOLINA, JUAN MANUEL",,
24172352,"NARANJO MOLINA, JOSE MANUEL",,
24172348,"IBAÑEZ PRIETO, GUILLERMO",,
1307579,"INIESTA SARABIA, CLEMENTE",,
884532,"ESTEBE BLANCH, LLUIS",,
901760912,"SEIDU, ABUBAKAR",,
24172346,"JUSKEVICIUS GRIGONYTE, ERNESTAS",,
699029,"POL ROMERO, JOAN",,
944723,"Reche Garcia, Iker",,
584812,"CARRASCO VARGAS, FERNANDO",,
972943,"MONTENEGRO MENAL, JOAQUIM",,
33152110,"ISNALDO, EUGENIO HORACIO",,
23393472,"LAZARO TORRES, VICTOR",,
23947809,"MAROTO VELASCO, ALEX",,
24084534,"FERNANDEZ BONILLA, ANTONIO",,
23664023,"JOU MÁS, ANTONI",,
481946,"CESPEDES RUBIO, ANDRES",,
697896,"VALVERDE JUAN, DAVID",,
875908,"DE LOS SANTOS DIONICIO, RAMON JOSE",,
22649016,"DI NINO DI BASILICO, ANGEL GABRIEL",,
1810778686,"GOMEZ ZAMORA, RICHARD",,
23360842,"ARBOL GONZALEZ, MATIAS",,
24172336,"SANTIAGO MARTINEZ, ANTONIO MANUEL",,
33151931,"BENAMA, MAYSSAM MOHAMED",,
661907,"HERMELO MARTINEZ, CARLOS JAVIER",,
4774977,"GOMILA CLEMENTE, FRANCISCO JAVIER",,
23360849,"REVUELTA MONTERO, ALEJANDRO",,
3540483,"RODRIGUEZ GRANADA, JUAN CAMILO",,
862779,"RUIZ PASCUAL, NIL",,
1548384,"RULLAN SANSO, ALBERT",,
770408,"RIOS, MAXIMO ENZO",,
24422715,"OLIVA DELGADO, HECTOR",,
906328,"MORALES EZQUERRA, LLUC",,
1338750,"MENA COTO, VÍCTOR MANUEL",,
1307426,"RUIZ MOLINA, DIEGO",,
23365259,"IGLESIAS YUSTE, DIEGO",,
23440615,"AYALA HERNANDEZ, JOSE ANGEL",,
24422699,"RIERA BAÑULS, ROAN",,
1307573,"BERNABEU NORTES, GUILLERMO",,
1107571,"SANTOS COLADO, JAIME",,
1049587,"EL KOUNNI TORRES, KARIM",,
1045240,"LICERAS GONZALEZ, ALFONSO",,
504213,"GONZALEZ RODRIGUEZ, EMMANUEL",,
24422710,"GOMEZ GOMEZ, MARIO",,
468984,"EXPOSITO POLO, SAMUEL",,
24422707,"RUIZ SUAREZ, JESUS",,
4672475,"GONZALEZ DIAZ, JAVIER",,
23364902,"FUSTOS, DARIUS LEONEL",,
23307244,"MARINO ALKORTA, UNAI",,
23662237,"DE PEDRO MARROQUI, DIEGO",,
23662245,"LLINARES PASCUAL, IZAN",,
1361346,"FERNANDEZ LINDE, CRISTIAN",,
23605951,"MORALES VALLEJO, ALEJANDRO",,
23662240,"MOKHEVISHVILI CHIKVILADZE, LADO",,
23538182,"MARTINEZ BARCELÓ, DAVID",,
24083725,"TATO ARJONA, ROI",,
951405,"HERNANDEZ CELIA, ANDREU",,
24410771,"LOZANO LEÓN, DARIO",,
23633509,"BARRY, BOUBAKAR",,
23314580,"SEÑE ESCUDERO, JOSEP",,
482989,"CANDELAS FERNANDEZ, ALFONSO",,
22125490,"JALLOW SUKO, MOHAMED",,
951819,"Almansa Lopez, Alex",,
823130,"BLAZQUEZ SORIA, RAMON",,
24426772,"RAIGAL GIL, JOSÉ MANUEL",,
24083708,"CONTRERAS BONORA, ALEJANDRO",,
4732568,"ORTIZ ABELLAN, ARMANDO",,
23654299,"BELLO, EGHOSA AUGUSTINE",,
483684,"MARIN MOLINA, ANTONIO",,
23440605,"LAZARO RODRIGUEZ, ALEJANDRO",,
23360846,"PANADERO PEREZ, FRANCISCO JAVIER",,
24453535,"Fernandez Fernandez, Adrian",,
504214,"CARO MARTINEZ, JOSE ANTONIO",,
23440612,"MACIAS SANCHEZ, ALEJANDRO",,
860098,"SANTIAGO BERDUN, DAVID",,
24083723,"RUIZ DOBLADO, JOEL",,
451596,"AGUILERA BARROSO, JUAN ANTONIO",,
23325924,"LUCERO CALABUIG, MAURO",,
24083713,"BALLARIN CORREAS, DAVID",,
1107049,"CAROUTAS, THYMOS NIKITAS",,
24083721,"BARADJI, SANDJI",,
24457308,"GONZALEZ GONZALEZ, ALBERTO",,
697820,"CASTEDO CASTILLEJO, JAVIER",,
24416900,"SALINAS GARCIA, ALVARO",,
886846,"CRESPO AMAT, HUGO",,
24161875,"DELGADO GINES, ENEKO",,
1708381,"PERAL GALLARDO, ADRIAN",,
23440607,"GALAN UBERO, MANUEL",,
701859,"ESCUDERO DIAZ, DAVID",,
700772,"PETCOFF KAILER, DAMIAN EZEQUIEL",,
24083718,"SANCHO MACAYA, DANIEL",,
24422713,"CEVALLOS YAGUACHI, MIKE ALEXANDER",,
931390,"Loughmari Rafiai, Salman",,
23440610,"ABDESELAM EL HAMDI, MOHAMED KAMAL",,
23323191,"PERALES NAJERA, JOSE",,
1051352,"FERRÓN RUIZ, FRANCISCO JESÚS",,
23440611,"MIRAPEIX ARANCON, DIEGO",,
24422712,"MARQUEZ ALVAREZ, DAVID",,
24422711,"PEREZ SANCHEZ, MIGUEL",,
23360841,"SERRANO LLABRES, JUAN ANTONIO",,
24422716,"GOMEZ MONTEJANO, DAVID",,
24422714,"OROBIOGOIKOETXEA LOPEZ, EKHIOTZ",,
21681551,"MAIGA, ZAKARYA ALHADAR",,
24414010,"VICENTE HERNANDEZ, RAFAEL",,
24083717,"TEIJEIRA MARTIN, ASIER",,
24432213,"DE DIOS MARTINEZ, MARCO",,
889940,"PONS MARTIN, DAVID",,
23351756,"GONZALEZ MORA, JAVIER",,
1389215,"RODRIGUEZ DIAZ, JESUS",,
880427,"CONDE CRESPO, PAU",,
2406536,"LORENTE VELAMAZAN, GABRIEL",,
941511,"CAMP TÀPIA, GERARD",,
24154466,"AYALA MEDINA, AXEL ARIEL",,
33014435,"VARGAS GARCIA, MARC",,
23332741,"AYLLON DESCALZO, IVAN",,
4471034,"PEDRAZA PEÑA, JOSE",,
1329623,"GAMBIN MARTINEZ, ABEL",,
1581613821,ÁLVARO,,
1287385,"KRALL, FRANCISCO ADRIAN",,
2462244,"TURON FRANCO, ROBERTO",,
23477613,"ENRIQUEZ LUNA, MATEO",,
1455381,"GARCIA MAYOR, ALEJANDRO",,
522116,"ARCOS GARCIA, ANTONIO",,
694614,"ALARCON RAGO, MARCO",,
24070446,"KEITA, BOUBACAR",,
860073,"MEDDEB BEJAOUI, WALID",,
33005041,"SOLER FERNANDEZ, KENNETH",,
652891,"EMANA, ONESINE STEPHANE",,
551440,"PINTO ROBADOR, DAVID",,
1045910,"CORDERO PEREZ, CARLOS",,
23311761,"CANO MORO, ANGEL",,
717343,"BARACE JARA, IMANOL",,
23455056,"PÉREZ GONZÁLEZ, MARCO ANTONIO",,
23605995,"ZARFINO CALANDRIA, JORGE GIOVANNI",,
23381566,"QUINDIMIL RODRIGUEZ, ANTON",,
23381564,"ORTOLA VAZQUEZ, ALEJANDRO",,
952243,"COMAS FEIXAS, ORIOL",,
616905,"VILLACA CASARES, MARCELO",,
900181368,"BENITEZ VARELA, BORJA",,
23381571,"COMENGE RUIZ, ALVARO",,
695765,"PEREZ VALENCIA, LUIS FELIPE",,
544576,"MOYANO LUJANO, JAVIER",,
23477600,"VEGA RAMIREZ, SETH AIRAN",,
23327611,"RIVAS AVILA, SERGIO",,
22023085,"UDOM, EKERETTE ANTHONY",,
23394710,"SANCHEZ SEGURA, IGNACIO",,
32804040,"LACHEVRE GUERRA, MARC",,
23381570,"CLAVERIAS GUTIERREZ, ALEJANDRO",,
1408756,"GIMÉNEZ NOTARIO, FRANCISCO",,
650249,"LLUCH CAMARENA, ÁLEX",,
1219263,"ARMENTEROS DEL ALAMO, ISMAEL",,
1700124,"CABELLO MARIN, MAURO",,
500461,"ALONSO CAVALLARO, AGUSTIN RAFAEL",,
23328647,"CASTILLO MARTIN, JOSE ANTONIO",,
502678,"BUJALANCE RUZ, JUAN",,
506960,"TOVAR MORENO, ADRIAN",,
1373966,"PARDO LUCAS, JOSE ANTONIO",,
1148532,"MARTÍNEZ DÍAZ, CHRISTIAN",,
23867509,"DAGO, JACQUES",,
50734166,"DELGADO ROMERO, JOAQUIN",,
23477694,"SANCHEZ LOPEZ, ANTONIO",,
1716380,"LOPEZ HINOJOSA, BORJA",,
32951830,"COBO GUILLÉN, CARLOS DAVID",,
23356210,"ARRIBAS LUNA, OIER",,
33070754,"COTAN PEREZ, ANTONIO JESUS",,
23381563,"SEGURA GARCIA, JUAN ANTONIO",,
1168904,"FRANGANILLO MORENO, SAMUEL",,
23477689,"AGUSTÍN PEDROSA, JAVIER",,
468242,"GARCIA BLANCO, SERGIO",,
1051524,"FERNANDEZ MORAN, CARLOS",,
1511140,"PALACIOS PIMIENTA, ASER",,
25248768,"KATA MARTINEZ, SENGA NICOLAS",,
900651411,"CALVO ROMAÑA, YONIER",,
23477605,"ESPINOSA FERNÁNDEZ, DIEGO",,
499737,"CONEJERO CORPAS, MICHAEL",,
1399715,"BALLESTER GALAN, HUGO",,
1044962,"ROSALES BAEZ, FRANCISCO JOSE",,
23395763,"CAMPO CUEVAS, GUILLERMO",,
1072154,"MALAGON RUBIO, JOSE ANTONIO",,
23311762,"BARRERO ORTAS, ALVARO",,
23355763,"EKIZA HERVÁS, JULEN",,
24454651,"FUENTES MUIÑOS, JAIME",,
685289,"ANIEKAN, BLESS UDOM",,
23381973,"IGLESIAS ROJAS, JULIO",,
1323708,"NICOLAS ABENZA, MARIO",,
23381560,"CHAVARRIA, MATIAS NICOLAS",,
23477646,"JOVE BALERO, URIEL",,
23328654,"MERINO ROMERO, DIEGO",,
900190929,"RODRÍGUEZ HEREDIA, NICOLÁS",,
23381562,"CABRERA HERMOSILLA, MANUEL ANTONIO",,
1306202,"Mohamed Abdel_Lah, Abdel_Lah",,
23328411,"RODRÍGUEZ BALDERA, MANNY ALEXANDER",,
1093772,"NWENYI, EBUKA RAPHAEL",,
468248,"HIDALGO TEJADA, AITOR",,
23477664,"RAMOS JIMENEZ, RAFAEL",,
1340006,"SOTO MIRA, JAVIER",,
911431,"ARROYO MAZORRA, NAHUEL",,
970829,"CORTES ZAMORANO, SERGIO",,
33008326,"LOURENS, DANO",,
900184737,"MELO PRIETO, RAUL",,
1046335,"HURTADO FERNANDEZ, SAMUEL",,
608524,"VARELA MARTIN, FRANCISCO MIGUEL",,
883269,"FERNÁNDEZ SERRA, POL",,
23328634,"GUZMAN CASTILLO, AIRAM",,
545135,"RODRIGUEZ ABREU, ROBERTO",,
863102,"PEÑA SERRANO, PEDRO",,
24458119,"GRECIANO CASTRO, JOSE LUIS",,
698003,"RIBOT AGUILO, GERARD MIQUEL",,
900290816,"CAPITAN DUARTE, AITOR",,
24160871,"IRAZU LOPEZ, IGOR",,
1465858,"PARK, HYEONJUN",,
877490,"CASANOVAS POBLET, VICTOR",,
33152401,"NAVALON BAGUR, FRANCISCO A",,
24698653,"KIASSOU TANGARA, GAOUSSOU",,
705139,"SANCHEZ RAMIREZ, ALEJANDRO",,
24577854,"KABBA SAMASA, LASANAS",,
23357049,"VILALTA MARCÉ, ANIOL",,
1175798,"LUCAS REY, NESTOR",,
33393514,"KONAN, GUY SERGE",,
24005974,"OPARA OPARA, LARRY KELECHI",,
24084901,"MONTESINOS SOLE, POL",,
628513,"GNING, MOUHAMADOU MOUSTAPHA",,
1345023,"GONZALEZ CRESPO, JONATAN",,
824673,"DE FRUTOS BALBAS, OSCAR",,
3428215,"CELEMÍN ANSO, JORGE",,
1409414,"LIÉBANA MATAS, FRANCISCO",,
6678194,"GARCIA GARCIA, DIEGO",,
2350839,"DIAZ DAVIA, ADRIAN",,
822187,"ROIG BESTARD, TONI",,
1467903,"SANCHEZ ARAZURI, JAVIER",,
2375362,"CRISTOBAL TORRES, ALEJANDRO",,
3479147,"GARCIA MUR, PABLO JOAQUIN",,
1940323,"PORTERO DOMEQUE, LUCAS",,
895687,"COLMENERO POLO, ALEJANDRO",,
1698707463,"HADDAD BOUCHEMA, DANYL",,
1048808,"ROMANOS GRAN, ALVARO",,
1453715,"CEREZO VALLEJO, ROMAN DANIEL",,
24152836,"LLOBERA ROMA, JOEL",,
957401,"CASAS URREA, OSCAR",,
682493,"FALAH RUIZ, OMAR",,
4776040,"RUIZ PEREZ, MARKEL",,
23391460,"ALVAREZ GONZALEZ, JAVIER",,
23404645,"KREHL, ALEXANDER IAN",,
665604,"JUNQUERA MARTÍNEZ, JUAN",,
665948,"BLANCO SUAREZ, MARCOS",,
664519,"HERNANDEZ GARCIA, OMAR",,
900218862,"VILARIÑO SOBRADO, JACOBO",,
1108234,"RAIMUNDEZ DA SILVA, MIGUEL",,
776538,"MORENO GARCIA, ALEJANDRO",,
685471,"LAMINE GUEYE, MOUHAMED",,
23840733,"RODRIGUEZ VERA, SAMUEL",,
830721,"PASCUAL BLASCO, CARLOS",,
23840736,"FALL, KHALIFA BABACAR",,
1156815,"LALLEMAND MARIN, PABLO",,
823651,"BRAVO FERNANDEZ, VICTOR MANUEL",,
23846548,"CASTAÑO TERRAZAS, VICTOR MANUEL",,
1145426,"CASTRO VAZQUEZ, HUGO",,
823653,"ALVAREZ NISTAL, JAVIER",,
1094713,"PARADA FREIJIDO, PABLO",,
1091298,"PEÑA CASTRO, WILLIAN GUILLERMO",,
23840735,"LORENZO ALVAREZ, DIEGO",,
23662231,"SALA CLIMENT, VICTOR",,
796964,"MARCO PORCEL, CARLOS",,
23395810,"DONO MARTINEZ, CARLOS",,
23910993,"PEREZ SANCHEZ, CARLOS",,
1231514,"DIAZ GARRIDO, FERNANDO",,
938337,"URBINA LOPEZ, GERARD",,
23494861,"CASCAJO ORGAZ, MARTIN",,
811191,"CEINOS SANTOS, DANIEL",,
23840730,"LOPEZ ARBOLEAS, OSCAR",,
854990,"PEREZ SASTRE, ALBERTO",,
828275,"FERNANDEZ PELAEZ, SERGIO",,
1805586,"BENNASAR TORRES, MARC",,
901506345,"SISSE, FILIPE",,
23910992,"SERRANO IRANZO, GONZALO",,
23331484,"NUÑEZ PEREIRA, ANTON",,
24004565,"LO, CHEIKH BASSIROU",,
1103761,"TALAYERO DAVID, ALVARO",,
24427245,"DE ASSIS MOREIRA, BRAIAN HUGO",,
1650325,"PASTOR CAMARA, ANDRES",,
900108566,"DOUMBIA, IBRAHIM",,
23297000,"GARCIA ALEJO PIZARRO, RAUL",,
1370395,"BONACHERA LOPEZ, RUBEN",,
21829690,"LUZ MARTINS, PEDRO MANUEL",,
951807,"MARCET MAYOR, MAX",,
1506495020,"MADI DEMBELE, MAKOUTA",,
1661308712,Gorka,,
1617533897,"MARGAIX RIOS, MARTIN",,
1820833067,"GRANDE COLA, RUBEN",,
23494855,"EL BATTIOUI AHARCHI, AYOUB",,
803571,"JIMENEZ ANTON, JESUS ALBERTO",,
920572,"GONZALO GONZALEZ, DANIEL",,
1013207,"BIEL VIAPLANA, JORGE",,
1034359,"ABAD AGUILON, ADRIAN",,
1274875,"BERGES BARON, RAUL",,
1080533,"POGAN MORENO, MARIO",,
1063296,"MUR MARIN, IKER JESUS",,
1034924,"GARCIA CRUZ, JESUS",,
1046103,"SERRANO GRACIA, HUGO",,
614584,"BIELSA GRACIA, ERNESTO",,
1162473,"CANEDO VILARIÑO, SANTIAGO",,
1244944,"RIBOT AGUILO, GUILLEM",,
1968999,"GARZA MUNARRIZ, PABLO",,
687635,"BARRACHINA ALEGRE, CESAR",,
1466437,"CARRERAS FUSTERO, AARON",,
1970972,"PEREZ RUIZ, ALVARO",,
951167,"DOS SANTOS LARRAYAD, GABRIEL",,
5301569,"VUCHKOV, KIRIL KIRILOV",,
22537148,"HERCE DIEZ, JAVIER",,
23330478,"GONZÁLEZ RODRIGUEZ, ADOLFO",,
2362222,"ENFEDAQUE BEGUE, SAÚL",,
1893613,"SIERRA RODRIGUEZ, CRISTIAN",,
3442968,"FERRER NAVARRO, MATEO",,
90813933,"LEON LEON, BORJA",,
3624121,"GIMENEZ GIMENEZ, ANTHONY",,
23345516,"VICTORIA LOPEZ, JUAN DAVID",,
1152565,"CARRILLO COLLAZO, NOE",,
769013,"JIMENEZ ARISTI, ALVARO",,
23345525,"PEÑA PEREA, HECTOR",,
1096066,"Fernandez Leonardo, Samuel",,
23452018,"GIL ROCHINA, ALEJANDRO",,
697901,"MONEDERO SANCHEZ, MARC",,
3510847,"AZCARATE BESCOS, DANIEL",,
21802141,"NSONGO TONFACK, BIL DORNOL",,
